,Prague,Olomouc,Brno,Ostrava,Plzeň,Liberec,České Budějovice,Hradec Králové,Ústí nad Labem,Pardubice,Zlín,Havířov,Kladno,Most,Opava,Frýdek-Místek,Jihlava,Karviná,Teplice,Chomutov,Karlovy Vary,Jablonec nad Nisou,Mladá Boleslav,Prostějov,Přerov,Česká Lípa,Třebíč,Tábor,Znojmo,Kolín,Příbram,Písek,Kroměříž,Orlová,Líšeň,Břevnov,Vsetín,Šumperk,Uherské Hradiště,Bystrc,Český Těšín,Litoměřice,Litvínov,Nový Jičín,Chrudim,Krnov,Sokolov,Strakonice,Valašské Meziříčí,Kopřivnice,Kutná Hora,Žďár nad Sázavou,Bohumín,Blansko,Beroun,Náchod,Mělník,Brandýs nad Labem-Stará Boleslav,Jirkov,Žatec,Kralupy nad Vltavou,Louny,Otrokovice,Bílina,Svitavy,Jičín,Říčany,Neratovice,Slaný,Bruntál,Rakovník,Dvůr Králové nad Labem,Varnsdorf,Nymburk,Poděbrady,Turnov,Rokycany,Hlučín,Chodov,Český Krumlov
Rakovník,0.84,3.158888888888889,2.5069444444444446,4.006388888888889,1.0980555555555556,1.8991666666666667,2.1819444444444445,1.9177777777777778,1.271388888888889,2.0036111111111112,3.404166666666667,4.098333333333334,0.5958333333333333,0.9755555555555555,4.089722222222222,3.9697222222222224,1.8155555555555556,4.409722222222222,1.1411111111111112,0.9475,1.0263888888888888,1.8725,1.505,2.9677777777777776,3.193611111111111,1.5955555555555556,2.2688888888888887,1.7155555555555555,2.9858333333333333,1.5922222222222222,1.1966666666666668,1.9455555555555555,2.984166666666667,4.185,2.616111111111111,0.6613888888888889,3.9530555555555558,3.4758333333333336,3.3725,2.4594444444444443,4.208888888888889,1.1322222222222222,1.0930555555555554,3.698888888888889,2.0755555555555554,4.538888888888889,1.2452777777777777,2.0147222222222223,3.930833333333333,3.882222222222222,1.7944444444444445,2.185277777777778,4.026666666666666,2.8733333333333335,0.7730555555555556,2.3577777777777778,0.9719444444444445,1.1894444444444445,1.0444444444444445,0.6,0.8169444444444445,0.6608333333333334,3.1261111111111113,0.9413888888888889,2.705,1.8844444444444444,0.94,1.113888888888889,0.5569444444444445,4.146944444444444,0.0,2.1825,2.0772222222222223,1.4797222222222222,1.3777777777777778,1.6947222222222222,0.9533333333333334,4.052222222222222,1.1702777777777778,2.629166666666667
Dvůr Králové nad Labem,1.603888888888889,2.2475,2.5927777777777776,3.1491666666666664,2.4163888888888887,1.4408333333333334,3.019722222222222,0.5933333333333334,2.0855555555555556,0.805,3.133611111111111,3.241388888888889,2.019722222222222,2.3541666666666665,3.2327777777777778,3.1127777777777776,1.9536111111111112,3.5527777777777776,2.1491666666666664,2.4316666666666666,2.937777777777778,1.4144444444444444,1.2477777777777779,2.397222222222222,2.526388888888889,1.8505555555555555,2.36,2.5116666666666667,3.1238888888888887,1.0155555555555555,2.1133333333333333,2.823611111111111,2.8544444444444443,3.3280555555555558,2.693611111111111,1.6141666666666667,3.2952777777777778,2.2655555555555558,3.193611111111111,2.607222222222222,3.3519444444444444,1.9636111111111112,2.4266666666666667,2.841666666666667,0.8769444444444444,3.2377777777777776,3.156388888888889,2.8930555555555557,2.979722222222222,3.0252777777777777,1.2105555555555556,1.6202777777777777,3.169722222222222,2.3072222222222223,1.893888888888889,0.62,1.8675,1.3125,2.5036111111111112,2.3825,1.6611111111111112,2.1633333333333336,2.8555555555555556,2.1622222222222223,1.506388888888889,0.7883333333333333,1.6086111111111112,1.5902777777777777,1.8625,2.9483333333333333,2.223611111111111,0.0,2.0930555555555554,1.073611111111111,0.9508333333333333,1.1436111111111111,2.232222222222222,3.1952777777777777,3.0816666666666666,3.4669444444444446
Varnsdorf,1.805,3.8519444444444444,3.556388888888889,4.345277777777778,2.671666666666667,0.8105555555555556,3.231388888888889,2.1969444444444446,1.2294444444444443,2.4094444444444445,4.7380555555555555,4.583055555555555,1.886111111111111,1.8155555555555556,4.5697222222222225,4.717222222222222,2.865,4.551111111111111,1.4616666666666667,2.0325,2.7741666666666664,0.9652777777777778,1.2202777777777778,4.001666666666667,4.130833333333333,0.5608333333333333,3.3183333333333334,2.765,4.035277777777778,2.0236111111111112,2.5030555555555556,3.213611111111111,4.033611111111111,4.445833333333334,3.6655555555555557,1.8227777777777778,4.8997222222222225,3.881666666666667,4.421944444444445,3.508888888888889,4.705277777777778,1.148611111111111,1.8230555555555557,4.446111111111111,2.481388888888889,4.198333333333333,2.9794444444444443,3.2827777777777776,4.5841666666666665,4.629722222222222,2.1844444444444444,3.2247222222222223,4.176944444444445,3.9116666666666666,2.1491666666666664,2.6008333333333336,1.2547222222222223,1.4861111111111112,1.965,2.0036111111111112,1.551111111111111,1.7580555555555555,4.46,1.6580555555555556,3.1108333333333333,1.4302777777777778,1.9691666666666667,1.5105555555555557,1.6405555555555555,4.552777777777778,2.0797222222222222,2.109722222222222,0.0,1.6605555555555556,1.7619444444444445,1.02,2.4875,4.509444444444444,2.9044444444444446,3.678611111111111
Nymburk,0.8838888888888888,2.338611111111111,2.3308333333333335,3.2405555555555554,1.696388888888889,0.9927777777777778,2.2444444444444445,0.8102777777777778,1.3655555555555556,0.8961111111111111,3.2247222222222223,3.3325,1.2997222222222222,1.6341666666666668,3.3241666666666667,3.2041666666666666,1.6330555555555555,3.6438888888888887,1.4291666666666667,1.7116666666666667,2.2177777777777776,0.9661111111111111,0.5983333333333334,2.4883333333333333,2.6175,1.193888888888889,2.0927777777777776,1.7780555555555555,2.8033333333333332,0.4791666666666667,1.3933333333333333,2.1038888888888887,2.8080555555555557,3.4191666666666665,2.44,0.8944444444444445,3.386388888888889,2.368611111111111,3.196388888888889,2.283333333333333,3.4433333333333334,1.2438888888888888,1.7069444444444444,2.9330555555555557,0.9683333333333334,3.431388888888889,2.4363888888888887,2.1730555555555555,3.071111111111111,3.116388888888889,0.64,1.7769444444444444,3.2608333333333333,2.3983333333333334,1.1741666666666666,1.2502777777777778,1.0047222222222223,0.5758333333333333,1.783611111111111,1.6625,0.9411111111111111,1.4436111111111112,2.9466666666666668,1.4422222222222223,1.5977777777777777,0.7883333333333333,0.8833333333333333,0.8705555555555555,1.1425,3.0394444444444444,1.503611111111111,1.075,1.6755555555555555,0.0,0.2175,0.7883333333333333,1.5122222222222221,3.286388888888889,2.361666666666667,2.6919444444444443
Poděbrady,0.7930555555555555,2.2202777777777776,2.212222222222222,3.1219444444444444,1.6058333333333332,1.1016666666666666,2.069166666666667,0.6919444444444445,1.275,0.7777777777777778,3.106388888888889,3.214166666666667,1.2091666666666667,1.543611111111111,3.2055555555555557,3.0855555555555556,1.5144444444444445,3.5255555555555556,1.3386111111111112,1.6211111111111112,2.127222222222222,1.075,0.7075,2.37,2.4991666666666665,1.3030555555555556,1.9741666666666666,1.6027777777777779,2.685,0.3605555555555556,1.3027777777777778,2.0130555555555554,2.689722222222222,3.3008333333333333,2.321388888888889,0.8036111111111112,3.2680555555555557,2.25,3.0780555555555558,2.165,3.3247222222222224,1.1530555555555555,1.616111111111111,2.8144444444444443,0.8497222222222223,3.3130555555555556,2.345833333333333,2.0825,2.9525,2.9980555555555557,0.5213888888888889,1.658611111111111,3.1425,2.2797222222222224,1.0833333333333333,1.1319444444444444,0.9975,0.5019444444444444,1.6930555555555555,1.5719444444444444,0.8505555555555555,1.3527777777777779,2.828333333333333,1.3516666666666666,1.4791666666666667,0.7077777777777777,0.7980555555555555,0.7797222222222222,1.0519444444444443,2.9208333333333334,1.4130555555555555,0.9566666666666667,1.7847222222222223,0.21972222222222224,0.0,0.8972222222222223,1.4216666666666666,3.1680555555555556,2.2711111111111113,2.5166666666666666
Turnov,1.0230555555555556,2.8844444444444446,2.6819444444444445,3.786388888888889,1.8936111111111111,0.3402777777777778,2.3569444444444443,1.2297222222222222,1.5319444444444446,1.4419444444444445,3.7705555555555557,3.8783333333333334,1.5058333333333334,1.7702777777777778,3.87,3.75,1.9905555555555556,4.189722222222223,1.5652777777777778,1.8480555555555556,2.4316666666666666,0.3136111111111111,0.3788888888888889,3.0344444444444445,3.1633333333333336,0.9705555555555555,2.443888888888889,1.8905555555555555,3.160833333333333,1.1491666666666667,1.5905555555555555,2.3008333333333333,3.1591666666666667,3.9652777777777777,2.7911111111111113,1.0305555555555554,3.9325,2.9144444444444444,3.5475,2.6344444444444446,3.9891666666666667,1.3325,1.8430555555555554,3.4788888888888887,1.5141666666666667,3.977222222222222,2.6505555555555556,2.37,3.6169444444444445,3.6622222222222223,1.31,2.2575,3.8069444444444445,2.944166666666667,1.3711111111111112,1.6333333333333333,0.9919444444444444,0.6116666666666667,1.92,1.7986111111111112,1.0772222222222223,1.5797222222222222,3.4925,1.5783333333333334,2.143611111111111,0.4627777777777778,1.0947222222222222,0.9713888888888889,1.278888888888889,3.585277777777778,1.7177777777777778,1.1422222222222222,0.9925,0.7861111111111111,0.8875,0.0,1.7094444444444445,3.8325,2.5755555555555554,2.8041666666666667
Rokycany,0.9530555555555555,3.2055555555555557,2.553611111111111,4.052777777777778,0.31722222222222224,1.9366666666666668,1.9130555555555555,1.9644444444444444,1.658611111111111,2.0502777777777776,3.450833333333333,4.145,0.9755555555555555,1.6541666666666666,4.136388888888889,4.016388888888889,1.8622222222222222,4.456388888888889,1.6877777777777778,1.5891666666666666,1.42,1.91,1.5422222222222222,3.0144444444444445,3.24,1.9997222222222222,2.3155555555555556,1.761111111111111,3.0325,1.6388888888888888,0.8602777777777778,1.2938888888888889,3.0308333333333333,4.2316666666666665,2.662777777777778,0.7741666666666667,3.9994444444444444,3.5225,3.4191666666666665,2.506111111111111,4.2555555555555555,1.5366666666666666,1.6397222222222223,3.745277777777778,2.1222222222222222,4.585555555555556,1.505,1.2572222222222222,3.9775,3.928888888888889,1.8411111111111111,2.2319444444444443,4.073333333333333,2.919722222222222,0.5305555555555556,2.4044444444444446,1.3763888888888889,1.2269444444444444,1.6861111111111111,1.2875,1.0702777777777779,1.2338888888888888,3.1727777777777777,1.4877777777777779,2.7516666666666665,1.9216666666666666,0.9866666666666667,1.2797222222222222,0.9152777777777777,4.193333333333333,0.9988888888888889,2.2291666666666665,2.4816666666666665,1.5263888888888888,1.4244444444444444,1.7322222222222223,0.0,4.098888888888889,1.5402777777777779,2.2508333333333335
Hlučín,3.5922222222222224,1.1202777777777777,1.818888888888889,0.3011111111111111,4.309722222222222,4.126944444444445,3.786111111111111,2.8602777777777777,4.309722222222222,2.823888888888889,1.5691666666666666,0.53,3.912777777777778,4.578333333333333,0.5036111111111111,0.5538888888888889,2.5308333333333333,0.7511111111111111,4.373333333333333,4.439444444444445,4.8308333333333335,4.1002777777777775,3.7855555555555553,1.2247222222222223,0.9619444444444445,4.381111111111111,2.49,3.3975,2.4522222222222223,3.2397222222222224,3.9163888888888887,4.023888888888889,1.29,0.5663888888888889,1.738611111111111,3.589166666666667,1.363888888888889,1.8927777777777777,1.6294444444444445,1.9833333333333334,0.7969444444444445,4.187777777777778,4.650833333333333,0.7808333333333334,2.7825,0.8325,5.049722222222222,4.342777777777778,1.0483333333333333,0.8038888888888889,3.4347222222222222,2.716388888888889,0.3552777777777778,1.9713888888888889,3.7872222222222223,3.4522222222222223,4.031944444444444,3.5366666666666666,4.536388888888889,4.3902777777777775,3.8852777777777776,4.171388888888889,1.291111111111111,4.386388888888889,1.826111111111111,3.4744444444444444,3.328888888888889,3.8144444444444443,3.852777777777778,1.031111111111111,4.116944444444444,3.1972222222222224,4.472222222222222,3.2977777777777777,3.175,3.8294444444444444,4.125555555555556,0.0,4.974722222222222,4.233333333333333
Chodov,1.748888888888889,4.067777777777778,3.4158333333333335,4.915,1.2997222222222222,2.8080555555555557,3.156111111111111,2.8266666666666667,1.7230555555555556,2.9122222222222223,4.312777777777778,5.006944444444445,1.5044444444444445,1.2502777777777778,4.998611111111111,4.878611111111111,2.7241666666666666,5.318611111111111,1.54,0.9683333333333334,0.23277777777777778,2.781388888888889,2.413611111111111,3.8766666666666665,4.102222222222222,2.4105555555555553,3.1775,2.6241666666666665,3.894722222222222,2.5008333333333335,2.07,2.5369444444444444,3.8930555555555557,5.0938888888888885,3.525,1.57,4.861666666666666,4.384722222222222,4.2813888888888885,3.368333333333333,5.1177777777777775,1.7977777777777777,1.3094444444444444,4.6075,2.9844444444444442,5.4475,0.2663888888888889,2.4563888888888887,4.839444444444444,4.791111111111111,2.703333333333333,3.093888888888889,4.935555555555555,3.7819444444444446,1.7036111111111112,3.2666666666666666,1.8444444444444446,2.098333333333333,1.0447222222222223,1.1427777777777777,1.6894444444444445,1.2663888888888888,4.034722222222222,1.3575,3.613888888888889,2.7930555555555556,1.8488888888888888,1.9866666666666666,1.4572222222222222,5.055555555555555,1.1736111111111112,3.091111111111111,2.8922222222222222,2.388333333333333,2.2866666666666666,2.6036111111111113,1.5297222222222222,4.961111111111111,0.0,3.493888888888889
Český Krumlov,2.1766666666666667,3.334722222222222,2.682777777777778,4.1819444444444445,2.269722222222222,3.0166666666666666,0.49333333333333335,3.201388888888889,2.9586111111111113,3.0569444444444445,3.5797222222222222,4.273888888888889,2.4972222222222222,3.0436111111111113,4.265555555555555,4.145555555555555,1.9913888888888889,4.585555555555556,3.022222222222222,3.023888888888889,3.388611111111111,2.99,2.6222222222222222,3.143611111111111,3.3691666666666666,3.2177777777777776,2.2552777777777777,1.1830555555555555,2.5705555555555555,2.5216666666666665,1.7702777777777778,1.0252777777777777,3.16,4.360833333333333,2.7919444444444443,2.1733333333333333,4.128611111111111,4.1561111111111115,3.5483333333333333,2.6352777777777776,4.384722222222222,2.8369444444444443,3.161388888888889,3.8744444444444444,2.848333333333333,4.690277777777778,3.354722222222222,1.1705555555555556,4.1066666666666665,4.058055555555556,2.464722222222222,2.361111111111111,4.2025,3.048888888888889,2.4019444444444447,3.641388888888889,2.678611111111111,2.3069444444444445,3.1205555555555557,2.9747222222222223,2.5341666666666667,2.7555555555555555,3.3016666666666667,3.0094444444444446,3.2444444444444445,3.0019444444444443,1.9133333333333333,2.4844444444444442,2.4369444444444444,4.28,2.701111111111111,3.4658333333333333,3.6997222222222224,2.6969444444444446,2.5044444444444443,2.812222222222222,2.2075,4.228055555555556,3.5091666666666668,0.0
